rank	tribe_id	cluster_id	seq_count	assigned_count	unassigned_or_missing_count	dominant_subfamily	dominant_subfamily_count	dominant_subfamily_pct_total	dominant_subfamily_pct_assigned	subfamily_breakdown
732	tribe732	167212	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
733	tribe733	170378	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
734	tribe734	170636	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
735	tribe735	171176	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
736	tribe736	171628	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
737	tribe737	171716	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
738	tribe738	172341	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
739	tribe739	173745	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
740	tribe740	173807	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
741	tribe741	174360	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
742	tribe742	174610	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
743	tribe743	176306	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
744	tribe744	177118	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
745	tribe745	178489	7	3	4	d4_266seqs	3	42.86	100.00	d4_266seqs:3
746	tribe746	182221	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
747	tribe747	182304	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
748	tribe748	184344	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
749	tribe749	187518	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
750	tribe750	188183	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
751	tribe751	192896	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
752	tribe752	193124	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
753	tribe753	195257	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
754	tribe754	195924	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
755	tribe755	204601	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
756	tribe756	210340	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
757	tribe757	211682	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
758	tribe758	215847	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
759	tribe759	228400	7	7	0	d2_8seqs	7	100.00	100.00	d2_8seqs:7
760	tribe760	230505	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
761	tribe761	231403	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
762	tribe762	233136	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
763	tribe763	240576	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
764	tribe764	243437	7	0	7	unassigned	0	0.00	0.00	-
765	tribe765	262500	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
766	tribe766	656	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
767	tribe767	1394	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
768	tribe768	1788	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
769	tribe769	2849	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
770	tribe770	3774	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
771	tribe771	17752	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
772	tribe772	19037	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
773	tribe773	36759	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
774	tribe774	38403	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
775	tribe775	38947	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
776	tribe776	45198	6	1	5	d4_266seqs	1	16.67	100.00	d4_266seqs:1
777	tribe777	46175	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
778	tribe778	52642	6	6	0	d3_38seqs	6	100.00	100.00	d3_38seqs:6
779	tribe779	54335	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
780	tribe780	56427	6	6	0	d1_16seqs	6	100.00	100.00	d1_16seqs:6
781	tribe781	59003	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
782	tribe782	62009	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
783	tribe783	62956	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
784	tribe784	63765	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
785	tribe785	65462	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
786	tribe786	66623	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
787	tribe787	67651	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
788	tribe788	68752	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
789	tribe789	69577	6	2	4	d4_266seqs	2	33.33	100.00	d4_266seqs:2
790	tribe790	70340	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
791	tribe791	75224	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
792	tribe792	76222	6	4	2	d4_266seqs	4	66.67	100.00	d4_266seqs:4
793	tribe793	76966	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
794	tribe794	77096	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
795	tribe795	77184	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
796	tribe796	77259	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
797	tribe797	77309	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
798	tribe798	79042	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
799	tribe799	80243	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
800	tribe800	82784	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
801	tribe801	88085	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
802	tribe802	91197	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
803	tribe803	93231	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
804	tribe804	93337	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
805	tribe805	93367	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
806	tribe806	93594	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
807	tribe807	93623	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
808	tribe808	93711	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
809	tribe809	93810	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
810	tribe810	94247	6	5	1	d3_38seqs	5	83.33	100.00	d3_38seqs:5
811	tribe811	95443	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
812	tribe812	95931	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
813	tribe813	96308	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
814	tribe814	96566	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
815	tribe815	97230	6	4	2	d4_266seqs	4	66.67	100.00	d4_266seqs:4
816	tribe816	97618	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
817	tribe817	97694	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
818	tribe818	97758	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
819	tribe819	97808	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
820	tribe820	97930	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
821	tribe821	97974	6	1	5	d4_266seqs	1	16.67	100.00	d4_266seqs:1
822	tribe822	98346	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
823	tribe823	98631	6	6	0	d2_8seqs	6	100.00	100.00	d2_8seqs:6
824	tribe824	98897	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
825	tribe825	100311	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
826	tribe826	100630	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
827	tribe827	101000	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
828	tribe828	101599	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
829	tribe829	102241	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
830	tribe830	102373	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
831	tribe831	106853	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
832	tribe832	109782	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
833	tribe833	110218	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
834	tribe834	111486	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
835	tribe835	111489	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
836	tribe836	112787	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
837	tribe837	113332	6	6	0	d2_8seqs	6	100.00	100.00	d2_8seqs:6
838	tribe838	114298	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
839	tribe839	114700	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
840	tribe840	115253	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
841	tribe841	116811	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
842	tribe842	120540	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
843	tribe843	120704	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
844	tribe844	121537	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
845	tribe845	121764	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
846	tribe846	123173	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
847	tribe847	123466	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
848	tribe848	123502	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
849	tribe849	123607	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
850	tribe850	123703	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
851	tribe851	123796	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
852	tribe852	123863	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
853	tribe853	123987	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
854	tribe854	124188	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
855	tribe855	124213	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
856	tribe856	124237	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
857	tribe857	124426	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
858	tribe858	124453	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
859	tribe859	124523	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
860	tribe860	124574	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
861	tribe861	124583	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
862	tribe862	124759	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
863	tribe863	125119	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
864	tribe864	125146	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
865	tribe865	125816	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
866	tribe866	125904	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
867	tribe867	126115	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
868	tribe868	126184	6	6	0	d2_8seqs	6	100.00	100.00	d2_8seqs:6
869	tribe869	126567	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
870	tribe870	126632	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
871	tribe871	126916	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
872	tribe872	127330	6	4	2	d4_266seqs	4	66.67	100.00	d4_266seqs:4
873	tribe873	127345	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
874	tribe874	127427	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
875	tribe875	127458	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
876	tribe876	127648	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
877	tribe877	127652	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
878	tribe878	127846	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
879	tribe879	127884	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
880	tribe880	128078	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
881	tribe881	128102	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
882	tribe882	128113	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
883	tribe883	128152	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
884	tribe884	128213	6	2	4	d4_266seqs	2	33.33	100.00	d4_266seqs:2
885	tribe885	128678	6	0	6	unassigned	0	0.00	0.00	-
886	tribe886	129157	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
887	tribe887	129211	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
888	tribe888	129370	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
889	tribe889	129690	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
890	tribe890	129749	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
891	tribe891	129884	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
892	tribe892	129891	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
893	tribe893	129927	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
894	tribe894	130085	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
895	tribe895	130286	6	5	1	d4_266seqs	5	83.33	100.00	d4_266seqs:5
896	tribe896	130319	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
897	tribe897	130582	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
898	tribe898	130590	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
899	tribe899	130720	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
900	tribe900	130913	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
901	tribe901	131445	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
902	tribe902	131482	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
903	tribe903	131725	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
904	tribe904	131793	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
905	tribe905	131864	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
906	tribe906	132007	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
907	tribe907	132299	6	3	3	d4_266seqs	3	50.00	100.00	d4_266seqs:3
908	tribe908	132322	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
909	tribe909	132396	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
910	tribe910	132935	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
911	tribe911	133017	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
912	tribe912	133051	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
913	tribe913	133267	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
914	tribe914	133436	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
915	tribe915	133533	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
916	tribe916	133761	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
917	tribe917	134248	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
918	tribe918	134369	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
919	tribe919	134528	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
920	tribe920	134737	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
921	tribe921	135045	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
922	tribe922	135098	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
923	tribe923	135258	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
924	tribe924	135669	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
925	tribe925	135670	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
926	tribe926	136062	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
927	tribe927	136134	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
928	tribe928	136162	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
929	tribe929	136442	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
930	tribe930	136976	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
931	tribe931	136985	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
932	tribe932	137006	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
933	tribe933	137394	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
934	tribe934	137747	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
935	tribe935	137842	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
936	tribe936	138105	6	3	3	d4_266seqs	3	50.00	100.00	d4_266seqs:3
937	tribe937	138196	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
938	tribe938	138271	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
939	tribe939	138562	6	2	4	d4_266seqs	2	33.33	100.00	d4_266seqs:2
940	tribe940	139475	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
941	tribe941	139758	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
942	tribe942	139862	6	5	1	d4_266seqs	5	83.33	100.00	d4_266seqs:5
943	tribe943	140001	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
944	tribe944	140385	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
945	tribe945	140400	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
946	tribe946	140524	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
947	tribe947	140549	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
948	tribe948	140831	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
949	tribe949	141061	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
950	tribe950	141062	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
951	tribe951	141128	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
952	tribe952	141349	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
953	tribe953	141700	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
954	tribe954	142308	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
955	tribe955	142825	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
956	tribe956	143417	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
957	tribe957	144342	6	4	2	d4_266seqs	4	66.67	100.00	d4_266seqs:4
958	tribe958	144673	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
959	tribe959	145388	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
960	tribe960	145418	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
961	tribe961	145957	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
962	tribe962	146161	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
963	tribe963	146482	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
964	tribe964	148604	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
965	tribe965	148888	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
966	tribe966	148983	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
967	tribe967	149396	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
968	tribe968	149505	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
969	tribe969	149615	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
970	tribe970	151705	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
971	tribe971	152741	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
972	tribe972	152923	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
973	tribe973	153129	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
974	tribe974	154181	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
975	tribe975	154516	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
976	tribe976	154882	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
977	tribe977	155234	6	3	3	d4_266seqs	3	50.00	100.00	d4_266seqs:3
978	tribe978	155667	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
979	tribe979	155977	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
980	tribe980	156716	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
981	tribe981	157355	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
982	tribe982	157364	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
983	tribe983	157572	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
984	tribe984	157731	6	3	3	d4_266seqs	3	50.00	100.00	d4_266seqs:3
985	tribe985	158090	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
986	tribe986	158554	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
987	tribe987	158595	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
988	tribe988	159640	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
989	tribe989	159984	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
990	tribe990	160685	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
991	tribe991	162609	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
992	tribe992	162813	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
993	tribe993	163045	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
994	tribe994	167218	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
995	tribe995	169797	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
996	tribe996	169823	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
997	tribe997	170489	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
998	tribe998	170902	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
999	tribe999	170944	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1000	tribe1000	171667	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1001	tribe1001	172268	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1002	tribe1002	172326	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1003	tribe1003	173912	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1004	tribe1004	174193	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1005	tribe1005	174546	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1006	tribe1006	174602	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1007	tribe1007	178206	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1008	tribe1008	179818	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1009	tribe1009	180207	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1010	tribe1010	180356	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1011	tribe1011	180411	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1012	tribe1012	180790	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1013	tribe1013	181717	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1014	tribe1014	181995	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1015	tribe1015	183785	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1016	tribe1016	187057	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1017	tribe1017	188237	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1018	tribe1018	189055	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1019	tribe1019	198623	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1020	tribe1020	208222	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1021	tribe1021	208256	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1022	tribe1022	209624	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1023	tribe1023	212302	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1024	tribe1024	213334	6	6	0	d2_8seqs	6	100.00	100.00	d2_8seqs:6
1025	tribe1025	217730	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1026	tribe1026	218672	6	5	1	d4_266seqs	5	83.33	100.00	d4_266seqs:5
1027	tribe1027	229292	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1028	tribe1028	229865	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1029	tribe1029	231802	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1030	tribe1030	231803	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1031	tribe1031	232651	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1032	tribe1032	244890	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1033	tribe1033	247091	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1034	tribe1034	258984	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1035	tribe1035	261743	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1036	tribe1036	290357	6	6	0	d5_268seqs	6	100.00	100.00	d5_268seqs:6
1037	tribe1037	298275	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1038	tribe1038	311496	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1039	tribe1039	324730	6	6	0	d5_268seqs	6	100.00	100.00	d5_268seqs:6
1040	tribe1040	324731	6	6	0	d3_38seqs	6	100.00	100.00	d3_38seqs:6
1041	tribe1041	378398	6	1	5	d1_16seqs	1	16.67	100.00	d1_16seqs:1
1042	tribe1042	400348	6	6	0	d5_268seqs	6	100.00	100.00	d5_268seqs:6
1043	tribe1043	420269	6	6	0	d3_38seqs	6	100.00	100.00	d3_38seqs:6
1044	tribe1044	428049	6	6	0	d4_266seqs	6	100.00	100.00	d4_266seqs:6
1045	tribe1045	1761	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
